"","State","County","Total","perPerson","percentageUnder18","percentageElderly","Awards","Applications"
"310","Florida","St. Lucie",7241,590.52617041845,0.227454771440409,0.226349951664135,49488,128754
"311","Florida","Lake",7485,601.736806947228,0.209485637942552,0.194121576486306,49488,128754
"312","Florida","Seminole",7577,594.298535040253,0.22964233865646,0.247063481589019,49488,128754
"313","Florida","Escambia",9994,617.670602361417,0.201520912547529,0.170802481488893,49488,128754
"314","Florida","Marion",10638,601.710847903741,0.205301748448957,0.205113743184809,49488,128754
"315","Florida","Osceola",11202,579.360828423496,0.242903053026245,0.290305302624531,49488,128754
"316","Florida","Brevard",12015,600.6658343737,0.202829796088223,0.201248439450687,49488,128754
"317","Florida","Volusia",12698,599.700740274059,0.200110253583241,0.212159395180343,49488,128754
"318","Florida","Lee",12961,571.946609057943,0.194660905794306,0.323277524882339,49488,128754
"319","Florida","Pasco",13197,603.091611729939,0.185117829809805,0.209138440554672,49488,128754
"320","Florida","Pinellas",21148,588.51900888973,0.165169283147343,0.260639303953092,49488,128754
"321","Florida","Polk",23328,621.442043895748,0.250042866941015,0.202846364883402,49488,128754
"322","Florida","Palm Beach",23541,573.467567223143,0.193959474958583,0.37844611528822,49488,128754
"323","Florida","Duval",27052,619.251811326334,0.196990980334171,0.225972201685642,49488,128754
"324","Florida","Orange",34045,589.337641357027,0.236040534586577,0.286091937142018,49488,128754
"325","Florida","Hillsborough",41106,610.08125334501,0.187223276407337,0.319904636792682,49488,128754
"326","Florida","Broward",45595,558.021712907117,0.178309025112403,0.421296194758197,49488,128754
"327","Florida","Miami-Dade",156825,567.460545193687,0.0857197513151602,0.665506137414315,49488,128754
"328","Georgia","Webster",83,638.55421686747,0.132530120481928,0.433734939759036,24204,66511
"329","Georgia","Quitman",130,592.307692307692,0.1,0.223076923076923,24204,66511
"330","Georgia","Schley",135,548.148148148148,0.140740740740741,0.259259259259259,24204,66511
"331","Georgia","Clay",137,627.737226277372,0.109489051094891,0.328467153284672,24204,66511
"332","Georgia","Wheeler",210,552.380952380952,0.114285714285714,0.266666666666667,24204,66511
"333","Georgia","Towns",214,528.03738317757,0.107476635514019,0.261682242990654,24204,66511
"334","Georgia","Lincoln",226,570.796460176991,0.119469026548673,0.238938053097345,24204,66511
"335","Georgia","Crawford",238,546.218487394958,0.0714285714285714,0.323529411764706,24204,66511
"336","Georgia","Stewart",249,542.168674698795,0.0602409638554217,0.333333333333333,24204,66511
"337","Georgia","Warren",254,555.11811023622,0.0866141732283465,0.28740157480315,24204,66511
"338","Georgia","Marion",273,597.069597069597,0.128205128205128,0.274725274725275,24204,66511
"339","Georgia","Long",278,618.705035971223,0.215827338129496,0.154676258992806,24204,66511
"340","Georgia","Oglethorpe",281,669.039145907473,0.120996441281139,0.188612099644128,24204,66511
"341","Georgia","Calhoun",288,524.305555555556,0.0798611111111111,0.354166666666667,24204,66511
"342","Georgia","Miller",291,505.154639175258,0.0790378006872852,0.271477663230241,24204,66511
"343","Georgia","Talbot",292,554.794520547945,0.10958904109589,0.287671232876712,24204,66511
"344","Georgia","Treutlen",315,565.079365079365,0.0984126984126984,0.238095238095238,24204,66511
"345","Georgia","Oconee",324,598.765432098765,0.117283950617284,0.240740740740741,24204,66511
"346","Georgia","Montgomery",325,541.538461538462,0.113846153846154,0.236923076923077,24204,66511
"347","Georgia","Banks",326,552.147239263804,0.110429447852761,0.226993865030675,24204,66511
"348","Georgia","Wilcox",330,681.818181818182,0.103030303030303,0.263636363636364,24204,66511
"349","Georgia","Dade",337,557.86350148368,0.109792284866469,0.252225519287834,24204,66511
"350","Georgia","Jasper",338,636.094674556213,0.13905325443787,0.248520710059172,24204,66511
"351","Georgia","Heard",342,540.93567251462,0.114035087719298,0.207602339181287,24204,66511
"352","Georgia","Lanier",343,571.428571428571,0.142857142857143,0.224489795918367,24204,66511
"353","Georgia","Atkinson",348,597.701149425287,0.126436781609195,0.235632183908046,24204,66511
"354","Georgia","Clinch",351,544.159544159544,0.113960113960114,0.239316239316239,24204,66511
"355","Georgia","Irwin",351,592.592592592593,0.128205128205128,0.282051282051282,24204,66511
"356","Georgia","Charlton",364,565.934065934066,0.145604395604396,0.244505494505494,24204,66511
"357","Georgia","Wilkinson",366,581.967213114754,0.163934426229508,0.150273224043716,24204,66511
"358","Georgia","Randolph",370,575.675675675676,0.127027027027027,0.289189189189189,24204,66511
"359","Georgia","Jones",371,603.77358490566,0.107816711590297,0.242587601078167,24204,66511
"360","Georgia","Macon",380,528.947368421053,0.0868421052631579,0.326315789473684,24204,66511
"361","Georgia","Evans",383,550.913838120104,0.161879895561358,0.248041775456919,24204,66511
"362","Georgia","Twiggs",384,513.020833333333,0.0963541666666667,0.231770833333333,24204,66511
"363","Georgia","Pulaski",386,564.766839378238,0.145077720207254,0.272020725388601,24204,66511
"364","Georgia","McIntosh",389,562.982005141388,0.10025706940874,0.244215938303342,24204,66511
"365","Georgia","Pike",389,562.982005141388,0.141388174807198,0.16452442159383,24204,66511
"366","Georgia","Taylor",390,564.102564102564,0.120512820512821,0.320512820512821,24204,66511
"367","Georgia","Bleckley",395,574.683544303797,0.169620253164557,0.207594936708861,24204,66511
"368","Georgia","Rabun",404,594.059405940594,0.116336633663366,0.254950495049505,24204,66511
"369","Georgia","Seminole",412,584.95145631068,0.152912621359223,0.223300970873786,24204,66511
"370","Georgia","Hancock",415,546.987951807229,0.091566265060241,0.306024096385542,24204,66511
"371","Georgia","Morgan",416,605.769230769231,0.127403846153846,0.242788461538462,24204,66511
"372","Georgia","Jenkins",441,546.485260770975,0.0952380952380952,0.244897959183673,24204,66511
"373","Georgia","Wilkes",442,565.610859728507,0.0678733031674208,0.305429864253394,24204,66511
"374","Georgia","Turner",449,576.837416481069,0.140311804008909,0.256124721603563,24204,66511
"375","Georgia","Harris",458,576.419213973799,0.124454148471616,0.200873362445415,24204,66511
"376","Georgia","Candler",459,551.19825708061,0.132897603485839,0.252723311546841,24204,66511
"377","Georgia","Dawson",461,548.80694143167,0.121475054229935,0.238611713665944,24204,66511
"378","Georgia","Union",468,532.051282051282,0.0961538461538462,0.230769230769231,24204,66511
"379","Georgia","Jeff Davis",496,576.612903225806,0.163306451612903,0.155241935483871,24204,66511
"380","Georgia","Lumpkin",498,518.072289156627,0.124497991967871,0.226907630522088,24204,66511
"381","Georgia","Terrell",502,599.601593625498,0.137450199203187,0.302788844621514,24204,66511
"382","Georgia","Lee",516,625.968992248062,0.24031007751938,0.178294573643411,24204,66511
"383","Georgia","Brantley",528,691.287878787879,0.115530303030303,0.140151515151515,24204,66511
"384","Georgia","Putnam",533,585.365853658537,0.163227016885553,0.176360225140713,24204,66511
"385","Georgia","Monroe",536,533.582089552239,0.149253731343284,0.205223880597015,24204,66511
"386","Georgia","Johnson",537,519.553072625698,0.126629422718808,0.232774674115456,24204,66511
"387","Georgia","Telfair",567,566.137566137566,0.148148148148148,0.222222222222222,24204,66511
"388","Georgia","Early",574,587.108013937282,0.120209059233449,0.304878048780488,24204,66511
"389","Georgia","Lamar",575,582.608695652174,0.107826086956522,0.19304347826087,24204,66511
"390","Georgia","Hart",590,549.152542372881,0.116949152542373,0.213559322033898,24204,66511
"391","Georgia","White",599,557.595993322204,0.130217028380634,0.203672787979967,24204,66511
"392","Georgia","Greene",600,571.666666666667,0.145,0.266666666666667,24204,66511
"393","Georgia","Pickens",611,579.378068739771,0.119476268412439,0.171849427168576,24204,66511
"394","Georgia","Gilmer",613,582.381729200653,0.0783034257748776,0.177814029363785,24204,66511
"395","Georgia","Appling",623,619.582664526485,0.134831460674157,0.22792937399679,24204,66511
"396","Georgia","Worth",642,609.034267912773,0.124610591900312,0.250778816199377,24204,66511
"397","Georgia","Bryan",645,604.651162790698,0.164341085271318,0.182945736434109,24204,66511
"398","Georgia","Screven",652,573.61963190184,0.138036809815951,0.266871165644172,24204,66511
"399","Georgia","Fannin",663,555.052790346908,0.0950226244343891,0.248868778280543,24204,66511
"400","Georgia","Dooly",666,581.081081081081,0.102102102102102,0.285285285285285,24204,66511
"401","Georgia","Pierce",707,596.888260254597,0.107496463932108,0.18953323903819,24204,66511
"402","Georgia","Cook",721,606.102635228849,0.191400832177531,0.187239944521498,24204,66511
"403","Georgia","Brooks",741,576.248313090418,0.140350877192982,0.269905533063428,24204,66511
"404","Georgia","Berrien",757,569.352708058124,0.14663143989432,0.212681638044914,24204,66511
"405","Georgia","Butts",758,589.709762532982,0.159630606860158,0.20712401055409,24204,66511
"406","Georgia","Meriwether",797,555.834378920954,0.120451693851945,0.245922208281054,24204,66511
"407","Georgia","Elbert",805,603.726708074534,0.139130434782609,0.188819875776398,24204,66511
"408","Georgia","Jefferson",816,571.078431372549,0.138480392156863,0.227941176470588,24204,66511
"409","Georgia","Dodge",820,578.048780487805,0.13780487804878,0.235365853658537,24204,66511
"410","Georgia","Washington",824,530.339805825243,0.135922330097087,0.283980582524272,24204,66511
"411","Georgia","Catoosa",846,543.735224586288,0.134751773049645,0.198581560283688,24204,66511
"412","Georgia","Franklin",868,576.036866359447,0.137096774193548,0.213133640552995,24204,66511
"413","Georgia","Camden",877,615.735461801596,0.17787913340935,0.149372862029647,24204,66511
"414","Georgia","Effingham",889,626.546681664792,0.240719910011249,0.15748031496063,24204,66511
"415","Georgia","Ben Hill",900,581.111111111111,0.157777777777778,0.206666666666667,24204,66511
"416","Georgia","Tattnall",916,585.152838427948,0.129912663755459,0.230349344978166,24204,66511
"417","Georgia","McDuffie",920,571.739130434783,0.13804347826087,0.233695652173913,24204,66511
"418","Georgia","Habersham",952,548.319327731092,0.152310924369748,0.233193277310924,24204,66511
"419","Georgia","Mitchell",971,575.695159629248,0.152420185375901,0.264675592173018,24204,66511
"420","Georgia","Madison",981,576.962283384302,0.136595310907238,0.180428134556575,24204,66511
"421","Georgia","Crisp",986,577.079107505071,0.158215010141988,0.258620689655172,24204,66511
"422","Georgia","Grady",992,562.5,0.161290322580645,0.214717741935484,24204,66511
"423","Georgia","Burke",1011,580.613254203759,0.140454995054402,0.248269040553907,24204,66511
"424","Georgia","Emanuel",1013,550.839091806515,0.166831194471866,0.231984205330701,24204,66511
"425","Georgia","Chattooga",1018,602.161100196464,0.117878192534381,0.176817288801572,24204,66511
"426","Georgia","Haralson",1052,572.243346007604,0.0855513307984791,0.183460076045627,24204,66511
"427","Georgia","Wayne",1078,600.185528756957,0.139146567717996,0.206864564007421,24204,66511
"428","Georgia","Peach",1117,576.544315129812,0.159355416293644,0.226499552372426,24204,66511
"429","Georgia","Forsyth",1145,565.065502183406,0.128384279475983,0.370305676855895,24204,66511
"430","Georgia","Fayette",1155,576.623376623377,0.177489177489178,0.25974025974026,24204,66511
"431","Georgia","Upson",1163,579.535683576956,0.103181427343078,0.198624247635426,24204,66511
"432","Georgia","Murray",1181,593.564775613887,0.139712108382726,0.170194750211685,24204,66511
"433","Georgia","Stephens",1214,563.42668863262,0.117792421746293,0.182866556836903,24204,66511
"434","Georgia","Toombs",1241,553.585817888799,0.140209508460919,0.264302981466559,24204,66511
"435","Georgia","Sumter",1287,569.54156954157,0.151515151515152,0.229215229215229,24204,66511
"436","Georgia","Decatur",1339,601.194921583271,0.204630321135176,0.211351755041075,24204,66511
"437","Georgia","Liberty",1444,625.346260387812,0.205678670360111,0.197368421052632,24204,66511
"438","Georgia","Baldwin",1515,576.237623762376,0.168316831683168,0.192739273927393,24204,66511
"439","Georgia","Gordon",1515,604.620462046205,0.141914191419142,0.181518151815182,24204,66511
"440","Georgia","Tift",1584,578.282828282828,0.159090909090909,0.230429292929293,24204,66511
"441","Georgia","Coffee",1599,619.762351469668,0.148217636022514,0.211382113821138,24204,66511
"442","Georgia","Polk",1675,634.626865671642,0.123582089552239,0.182089552238806,24204,66511
"443","Georgia","Ware",1685,628.486646884273,0.124629080118694,0.20593471810089,24204,66511
"444","Georgia","Bulloch",1704,607.981220657277,0.186032863849765,0.187206572769953,24204,66511
"445","Georgia","Paulding",1753,609.241300627496,0.211637193382772,0.180262407301768,24204,66511
"446","Georgia","Columbia",1765,622.662889518414,0.185269121813031,0.189801699716714,24204,66511
"447","Georgia","Jackson",1789,617.104527669089,0.147009502515372,0.200111794298491,24204,66511
"448","Georgia","Glynn",1886,569.989395546129,0.167020148462354,0.199893955461294,24204,66511
"449","Georgia","Barrow",1888,594.809322033898,0.151483050847458,0.220868644067797,24204,66511
"450","Georgia","Colquitt",1939,615.265600825168,0.179473955647241,0.23310985043837,24204,66511
"451","Georgia","Laurens",2012,579.522862823062,0.165009940357853,0.193339960238569,24204,66511
"452","Georgia","Walker",2068,601.547388781431,0.108800773694391,0.177949709864603,24204,66511
"453","Georgia","Rockdale",2108,612.903225806452,0.223908918406072,0.194971537001898,24204,66511
"454","Georgia","Thomas",2139,611.968209443665,0.207106124357176,0.192145862552595,24204,66511
"455","Georgia","Coweta",2242,605.709188224799,0.162801070472792,0.207850133809099,24204,66511
"456","Georgia","Bartow",2268,593.47442680776,0.142416225749559,0.178130511463845,24204,66511
"457","Georgia","Troup",2277,596.837944664032,0.160737812911726,0.199385155906895,24204,66511
"458","Georgia","Cherokee",2499,609.443777511004,0.166466586634654,0.230492196878751,24204,66511
"459","Georgia","Whitfield",2500,550,0.1392,0.2172,24204,66511
"460","Georgia","Walton",2597,608.394301116673,0.1636503658067,0.195225259915287,24204,66511
"461","Georgia","Spalding",2757,593.761334784186,0.134566557852738,0.17918026840769,24204,66511
"462","Georgia","Clarke",3011,602.125539687811,0.17701760212554,0.180670873463965,24204,66511
"463","Georgia","Douglas",3103,633.902674830809,0.24202384788914,0.172736061875604,24204,66511
"464","Georgia","Hall",3151,584.893684544589,0.190415741034592,0.213900349095525,24204,66511
"465","Georgia","Floyd",3217,600.870376126826,0.135840845508237,0.184954926950575,24204,66511
"466","Georgia","Newton",3234,638.21892393321,0.198515769944341,0.1713048855906,24204,66511
"467","Georgia","Carroll",3463,615.362402541149,0.140051978053711,0.180768120127057,24204,66511
"468","Georgia","Houston",3687,610.523460808245,0.212639001898563,0.179549769460266,24204,66511
"469","Georgia","Lowndes",4314,617.987946221604,0.222763096893834,0.186833565136764,24204,66511
"470","Georgia","Henry",4626,622.568093385214,0.233463035019455,0.188067444876783,24204,66511
"471","Georgia","Dougherty",4926,604.141291108404,0.15692245229395,0.219244823386115,24204,66511
"472","Georgia","Chatham",6874,565.464067500727,0.164823974396276,0.252836776258365,24204,66511
